5020 0.003
5040 0.003
5060 0.003
5080 0.003
5100 0.003
5120 0.003
5140 0.003
5160 0.003
5180 0.003
5200 0.003
5220 0.003
5240 0.003
5260 0.003
5280 0.003
5300 0.003
5320 0.003
5340 0.003
5360 0.003
5380 0.003
5400 0.003
5420 0.003
5440 0.003
5460 0.003
5480 0.003
5500 0.003
5520 0.003
5540 0.003
5560 0.003
5580 0.003
5600 0.003
5620 0.003
5640 0.003
5660 0.003
5680 0.003
5700 0.003
5720 0.003
5740 0.003
5760 0.003
5780 0.003
5800 0.003
5820 0.003
5840 0.003
5860 0.003
5880 0.003
5900 0.003
5920 0.003
5940 0.003
5960 0.003
5980 0.003
6000 0.003
6020 0.003
6040 0.003
6060 0.003
6080 0.003
6100 0.003
6120 0.003
6140 0.003
6160 0.003
6180 0.003
6200 0.003
6220 0.003
6240 0.003
6260 0.003
6280 0.003
6300 0.003
6320 0.003
6340 0.003
6360 0.003
6380 0.003
6400 0.003
6420 0.003
6440 0.003
6460 0.003
6480 0.003
6500 0.003
6520 0.003
6540 0.003
6560 0.003
6580 0.003
6600 0.003
6620 0.003
6640 0.003
6660 0.003
6680 0.003
6700 0.003
6720 0.003
6740 0.003
6760 0.003
6780 0.003
6800 0.003
6820 0.003
6840 0.005
6860 0.009
6880 0.027
6900 0.082
6920 0.224
6940 0.557
6960 1.239
6980 2.498
7000 4.576
7020 7.738
7040 12.137
7060 17.714
7080 24.237
7100 31.299
7120 38.414
7140 45.233
7160 51.517
7180 57.080
7200 61.984
7220 66.287
7240 69.991
7260 73.206
7280 75.903
7300 78.035
7320 79.695
7340 80.966
7360 81.978
7380 82.881
7400 83.784
7420 84.660
7440 85.518
7460 86.217
7480 86.653
7500 86.816
7520 86.621
7540 86.221
7560 85.753
7580 85.324
7600 85.104
7620 85.114
7640 85.301
7660 85.646
7680 85.941
7700 86.133
7720 86.131
7740 85.884
7760 85.570
7780 85.234
7800 85.027
7820 85.022
7840 85.236
7860 85.603
7880 86.015
7900 86.327
7920 86.430
7940 86.311
7960 85.944
7980 85.530
8000 85.101
8020 84.828
8040 84.708
8060 84.808
8080 85.164
8100 85.570
8120 85.985
8140 86.246
8160 86.125
8180 85.696
8200 85.085
8220 84.256
8240 83.565
8260 83.128
8280 83.218
8300 82.967
8320 82.936
8340 83.044
8360 82.565
8380 83.003
8400 83.153
8420 83.534
8440 84.283
8460 84.869
8480 85.794
8500 85.957
8520 85.957
8540 85.255
8560 83.569
8580 82.339
8600 81.172
8620 80.544
8640 80.927
8660 81.718
8680 82.605
8700 84.062
8720 85.139
8740 85.648
8760 85.995
8780 85.344
8800 84.601
8820 83.734
8840 82.812
8860 82.341
8880 82.260
8900 82.578
8920 83.240
8940 84.048
8960 84.908
8980 85.730
9000 86.375
9020 86.838
9040 87.280
9060 87.914
9080 88.646
9100 89.661
9120 90.639
9140 91.028
9160 91.307
9180 91.209
9200 90.533
9220 88.704
9240 84.332
9260 76.224
9280 64.192
9300 49.565
9320 34.477
9340 21.407
9360 11.827
9380 5.882
9400 2.721
9420 1.285
9440 0.629
9460 0.311
9480 0.174
9500 0.111
9520 0.119
9540 0.064
9560 -0.015
9580 -0.050
9600 -0.061
9620 -0.020
9640 0.055
9660 0.085
9680 0.063
9700 0.069
9720 0.052
9740 0.043
9760 0.072
9780 0.049
9800 0.008
9820 -0.008
9840 -0.029
9860 -0.055
9880 -0.060
9900 -0.066
9920 -0.078
9940 -0.052
9960 -0.031
9980 -0.037
10000 -0.041
10020 -0.053
10040 -0.031
10060 -0.035
10080 -0.008
10100 0.009
10120 -0.002
10140 0.026
10160 0.052
10180 0.063
10200 0.073
10220 0.082
10240 0.035
10260 0.024
10280 0.014
10300 -0.015
10320 -0.006
10340 -0.006
10360 -0.006
10380 0.000
10400 -0.015
10420 -0.038
10440 -0.041
10460 -0.034
10480 -0.038
10500 0.009
10520 0.000
10540 -0.009
10560 0.027
10580 0.003
10600 0.009
10620 0.035
10640 0.008
10660 0.008
10680 -0.009
10700 -0.014
10720 -0.006
10740 -0.014
10760 0.017
10780 -0.009
10800 -0.009
10820 0.003
10840 0.000
10860 0.003
10880 0.003
10900 0.040
10920 0.052
10940 0.081
10960 0.081
10980 0.060
11000 0.060
11020 0.055
11040 0.038
11060 0.012
11080 0.021
11100 0.000
11120 0.017
11140 0.021
11160 -0.014
11180 -0.005
11200 -0.005
11220 -0.005
11240 0.015
11260 0.003
11280 0.011
11300 0.000
11320 0.008
11340 0.003
11360 0.008
11380 0.020
